stamp,img_delta,blur,lin_acc.x,lin_acc.y,lin_acc.z,ang_vel.x,ang_vel.y,ang_vel.z
1403637134638319104,50.398112,422.4511662896354,6.611316541666667,0.23699404166666665,-1.6262694583333333,-0.013962634015954637,-0.24434609527920614,0.030019663134302467
1403637134688318976,49.495458,341.7560176094638,7.363159708333333,-0.32688833333333334,-1.8550912916666666,0.004886921905584123,-0.3511602455012591,-0.057246799465414
1403637134738319104,50.455571,285.7679022217641,7.837147791666666,-0.04086104166666667,-2.8357562916666668,0.09564404300928926,-0.42655846918741414,0.04677482395344803
1403637134788318976,49.949884,192.97191032891277,8.801468374999999,-0.4494714583333333,-3.3751220416666667,0.14870205226991687,-0.4810127418496372,0.1710422666954443
1403637134838319104,49.358845,178.71824358399272,9.814822208333332,-0.5311935416666667,-3.5794272499999997,0.07330382858376185,-0.5403539364174444,0.07819075048934597
1403637134888318976,50.188303,190.48364122128936,9.80665,-0.04903325,-4.26589275,0.07819075048934597,-0.4565781323217166,0.29112091923265415
1403637134938319104,50.635814,234.96254946048103,10.599354208333333,-0.7028099166666667,-4.404820291666666,0.0879645943005142,-0.3218387140677544,0.19757127132575814
1403637134988318976,57.196379,284.69013344978777,11.040653458333331,-0.13075533333333333,-4.478370166666666,0.047472955654245766,-0.1494001839707146,0.19058995431778078
1403637135038319104,42.678118,316.8519012059437,11.048825666666666,-0.5311935416666667,-4.731708625,0.0767944870877505,-0.08377580409572781,0.2115339053417127
1403637135088318976,61.470985,313.4887982578066,10.681076291666665,-0.4903325,-4.633642125,-0.0006981317007977319,-0.06911503837897544,0.023736477827122883
1403637135138319104,38.628579,302.52626278056545,11.547330375,-0.43312704166666666,-5.0013914999999995,0.0027925268031909274,-0.12077678423800758,0.050963614158234416
1403637135188318976,50.946235,263.65558365652555,11.964113,-0.6782932916666666,-5.2710743749999995,-0.017453292519943295,-0.2569124658935653,-0.017453292519943295
1403637135238319104,49.956322,432.5511652795976,12.789506041666666,-0.4494714583333333,-5.4998962083333325,-0.06213372137099814,-0.2869321290278678,-0.004886921905584123
1403637135288318976,52.011728,345.08658813123515,13.124566583333333,-0.318716125,-5.802267916666667,-0.060039326268604934,-0.14730578886832138,0.057246799465414
1403637135338319104,48.994065,264.21439570080656,11.882390916666665,-0.6864655000000001,-5.442690750000001,-0.07330382858376185,0.10122909661567112,0.06702064327658225
1403637135388318976,51.401853,199.0774915648546,11.195925416666665,-0.3023717083333333,-5.115802416666666,-0.10402162341886204,0.3469714552964727,-0.025132741228718346
1403637135438319104,63.187838,192.03248235011466,10.697420708333333,-0.15527195833333335,-4.625469916666667,-0.1291543646475804,0.4635594493296939,-0.08028514559173915
1403637135488318976,49.343347,193.14835710323564,9.308145291666667,-0.392266,-4.045243125,-0.0942477796076938,0.5375614096142535,-0.03700098014227979
1403637135538319104,38.011551,211.38337963911854,9.773961166666666,0.07354987499999999,-3.6202882916666663,-0.14521139376592823,0.48589966375522137,-0.07051130178057091
1403637135588318976,49.994469,221.29704112012854,8.580818749999999,-0.220649625,-3.211677875,-0.14870205226991687,0.4488986836129415,0.04328416544945937
1403637135638319104,50.224781,229.12038616278082,8.000591958333333,-0.10623870833333333,-2.999200458333333,-0.16755160819145562,0.46844637123527805,0.05375614096142535
1403637135688318976,49.360037,266.4784942981233,7.428537374999999,-0.18796079166666665,-2.6477955,-0.03630284844148206,0.4300491276914028,0.182212373908208
1403637135738319104,61.440944,300.52098773191676,6.61948875,-0.032688833333333334,-2.280046125,-0.009773843811168246,0.37419859162758423,0.22759093446006054
1403637135788318976,38.406611,363.28528018946616,6.022917541666666,0.5883989999999999,-1.7243359583333333,0.0439822971502571,0.2827433388230814,0.24015730507441974
1403637135838319104,50.383091,529.9500725668976,5.908506625,-0.14709974999999997,-1.32389775,0.023736477827122883,0.182212373908208,0.19896753472735357
1403637135888318976,49.48163,775.7703960080731,5.287418791666666,0.3105439166666667,-1.1849702083333333,-0.056548667764616284,0.06771877497737998,0.13055062804917586
1403637135938319104,50.494433,866.9403333377832,5.720545833333333,-0.35957716666666667,-1.5527195833333332,0.04049163864626844,-0.04258603374866164,0.15428710587629874
1403637135988318976,65.415144,651.1974067967284,5.3936575,-0.4004382083333333,-1.3729310000000001,-0.011868238913561441,-0.124965574442794,-0.008377580409572781
1403637136038319104,34.430503,498.48062660144,6.3498058749999995,0.2860272916666666,-1.5772362083333331,0.02583087292951608,-0.1605702911834783,0.06422811647339133
1403637136088318976,49.716711,439.3399218547302,6.496905624999999,-0.42495483333333334,-1.8550912916666666,0.009773843811168246,-0.20106192982974677,0.011868238913561441
1403637136138319104,50.747872,283.3780681332002,7.591981541666666,-0.07354987499999999,-2.239185083333333,-0.10053096491487339,-0.2736676267127109,-0.04956735075663895
1403637136188318976,49.209595,243.42418181757506,8.670713041666666,-0.2533384583333333,-3.178989041666666,-0.0013962634015954637,-0.3574434308084387,0.13473941825396224
1403637136238319104,61.582088,215.33471690493215,8.695229666666666,-0.13892754166666665,-3.6611493333333334,-0.02024581932313422,-0.45308747381772796,-0.07260569688296412
1403637136288318976,38.550854,231.04753093251497,9.831166624999998,0.269682875,-3.9635210416666666,0.016755160819145562,-0.4872959271568168,0.20804324683772407
1403637136338319104,49.293279,214.28134672860375,9.863855458333333,-0.22882183333333334,-4.633642125,0.02652900463031381,-0.5145230634879283,0.09075712110370514
1403637136388318976,50.675393,206.3642013740836,10.019127416666667,-0.11441091666666667,-4.993219291666667,0.03839724354387525,-0.48589966375522137,0.1096066770252439
1403637136438319104,66.761493,190.98053011107004,11.686257916666666,0.057205458333333334,-5.360968666666666,0.15079644737231007,-0.4132939668722573,0.23806290997202653
1403637136488318976,33.389569,201.9967769572262,11.620880249999999,-0.45764366666666667,-5.8104401249999995,0.12356931104119852,-0.33300882128051806,0.23596851486963336
1403637136538319104,50.322055,246.27078997365865,11.923251958333333,-0.2860272916666666,-5.589790499999999,0.07330382858376185,-0.19896753472735357,0.20874137853852182
1403637136588318976,49.591542,325.70667534082895,12.536167583333333,-0.5148491249999999,-6.161845083333333,0.010471975511965976,-0.11868238913561441,0.032114058236695664
1403637136638319104,49.965858,567.0857395348069,12.715956166666665,-0.45764366666666667,-6.317117041666666,-0.01117010721276371,-0.059341194567807204,-0.0027925268031909274
1403637136688318976,49.784899,339.0228503762118,12.822194875000001,-0.6047434166666666,-6.635833166666666,-0.012566370614359173,0.0153588974175501,0.017453292519943295
1403637136738319104,49.948692,265.83641243455656,12.152073791666666,-0.23699404166666665,-6.268083791666666,0.020943951023931952,0.08726646259971647,0.09145525280450287
1403637136788318976,51.0149,213.18623947189607,11.343025166666667,-0.4985047083333333,-5.834956749999999,0.032812189937493394,0.2611012560983517,0.060039326268604934
1403637136838319104,49.559594,196.76065180812128,11.269475291666666,-0.13075533333333333,-5.042252541666667,-0.04328416544945937,0.3993313328563026,-0.02722713633111154
1403637136888318976,63.745021,181.93276720657846,9.234595416666666,-0.06537766666666667,-4.4701979583333324,-0.04817108735504349,0.5242969072990966,0.09075712110370514
1403637136938319104,46.844006,184.91704457402122,9.749444541666666,0.024516625,-3.8082490833333327,-0.21432643214490363,0.507541746479951,-0.0020943951023931952
1403637136988318976,56.991339,190.42608214567596,7.567464916666665,-0.367749375,-3.726527,-0.24853488548399255,0.5298819609054785,0.06422811647339133
1403637137038319104,32.159805,211.87322851652755,7.297782041666666,-0.35140495833333335,-2.8684451249999996,-0.18011797880581482,0.528485697503883,0.18570303241219666
1403637137088318976,60.946703,224.81584768434686,6.129156249999999,-0.7763597916666666,-2.459834708333333,-0.1291543646475804,0.5242969072990966,0.20804324683772407
1403637137138319104,39.239407,277.2380717244457,5.303763208333334,-0.2533384583333333,-1.7406803749999997,0.10053096491487339,0.4663519761328848,0.40980330836826856
1403637137188318976,49.781322,355.3564418995844,5.254729958333334,-0.15527195833333335,-1.4137920416666665,0.03769911184307752,0.3588396942100341,0.09354964790689606
1403637137238319104,50.064087,473.77786395701764,5.140319041666666,0.16344416666666667,-1.299381125,0.06841690667817772,0.2555162024919699,0.11379546723003027
1403637137288318976,60.558081,701.7478601930678,5.475379583333333,-0.40861041666666664,-1.32389775,-0.023038346126325153,0.1780235837034216,0.0020943951023931952
1403637137338319104,39.193391,927.452895778397,5.24655775,-0.5230213333333333,-1.4628252916666666,0.0027925268031909274,0.1291543646475804,0.05445427266222308
1403637137388318976,49.132824,804.4514204025364,6.210878333333333,-0.26151066666666667,-1.3729310000000001,0.08098327729253688,0.04677482395344803,0.050963614158234416
1403637137438319104,50.731421,567.1363181331451,6.439700166666666,-0.23699404166666665,-1.838746875,0.041887902047863905,-0.09704030641088471,-0.048869219055841226
1403637137488318976,77.425957,410.77032897527863,8.28661925,0.5965712083333333,-2.5333845833333335,-0.019547687622336492,-0.38816122564353883,-0.11588986233242347
1403637137538319104,24.67966,324.77210282525635,8.28661925,0.5965712083333333,-2.5333845833333335,-0.019547687622336492,-0.38816122564353883,-0.11588986233242347
1403637137588318976,48.138857,282.6609093244208,8.425546791666665,-0.48216029166666663,-2.8766173333333334,-0.10821041362364843,-0.5256931707006921,-0.16126842288427606
1403637137638319104,49.063445,188.8290290121425,9.201906583333333,-0.0980665,-3.8082490833333327,-0.15638150097869194,-0.5508259119294103,-0.008377580409572781
1403637137688318976,61.579704,179.78579473384676,10.231604833333332,0.08172208333333333,-3.881798958333333,0.04468042885105484,-0.57246799465414,0.1165879940332212
1403637137738319104,39.177656,184.69547779925782,9.798477791666667,-0.2860272916666666,-5.4998962083333325,0.05794493116621174,-0.457974395723312,0.12426744274199628
1403637137788318976,50.144911,209.265953454541,10.746453958333333,0.0980665,-5.410001916666666,0.1445132620651305,-0.3162536604613725,0.17732545200262387
1403637137838319104,49.844742,201.49558418180678,11.212269833333332,-0.04903325,-5.418174124999999,0.16406094968746698,-0.29391344603584507,0.12775810124598494
1403637137888318976,50.138473,197.67527491884815,12.184762625,0.20430520833333332,-5.655168166666666,0.07260569688296412,-0.28623399732707,0.013264502315156905
1403637137938319104,49.783707,198.56470550308387,12.8467115,0.10623870833333333,-5.704201416666666,0.0020943951023931952,-0.33161255787892263,0.006283185307179587
1403637137988318976,50.074577,247.8385706865028,13.353388416666665,0.07354987499999999,-6.292600416666667,0.017453292519943295,-0.3309144261781249,0.016755160819145562
1403637138038319104,60.588122,384.1499389758883,13.189944249999998,-0.2778550833333333,-6.864654999999999,0.009075712110370514,-0.2017600615305445,0.12566370614359174
1403637138088318976,39.13474,257.9003557491461,12.634234083333332,-0.44129925,-6.537766666666666,0.12426744274199628,0.04258603374866164,0.18291050560900574
1403637138138319104,61.020851,191.9384831403267,12.160245999999999,0.32688833333333334,-5.875817791666666,0.12007865253720987,0.24434609527920614,-0.04328416544945937
1403637138188318976,38.906813,183.7069878887827,11.253130874999998,0.17161637500000002,-5.973884291666666,-0.10192722831646883,0.4237659423842232,-0.31555552876057474
1403637138238319104,65.85908,163.94122061832326,9.733100125,-0.5230213333333333,-4.829775124999999,-0.19896753472735357,0.5885250237724878,-0.1759291886010284
1403637138288318976,34.041166,165.01435812382226,8.5317855,-0.32688833333333334,-4.26589275,-0.1759291886010284,0.6953391739945409,-0.04817108735504349
1403637138338319104,50.597668,171.99016008187405,8.515441083333332,-0.0980665,-3.6039438749999997,-0.16964600329384885,0.7588691587671345,0.13124875974997358
1403637138388318976,49.804449,190.42830562424427,7.216059958333333,0.44129925,-3.015544875,-0.21781709064889232,0.7379252077432026,0.06981317007977318
1403637138438319104,60.895919,208.68436945614982,6.545938874999999,0.10623870833333333,-2.4680069166666665,-0.20943951023931953,0.6311110575211495,0.1361356816555577
1403637138488318976,38.979054,242.3516532504141,5.573446083333333,0.0,-1.8224024583333331,-0.182212373908208,0.5054473513775578,0.16196655458507375
1403637138538319104,50.184727,331.13867942872605,5.189352291666666,0.3840937916666667,-1.3811032083333332,-0.08866272600131193,0.3853686988403479,0.14172073526193954
1403637138588318976,60.624122,475.53114583774646,5.230213333333333,0.032688833333333334,-1.0787315,-0.013264502315156905,0.25621433419276757,0.11100294042683936
1403637138638319104,39.077759,810.3096542785208,5.303763208333334,0.17978858333333333,-0.8253930416666666,0.016755160819145562,0.09704030641088471,0.10402162341886204
1403637138688318976,50.293446,842.07144873735,5.377313083333333,-0.04086104166666667,-0.980665,0.09494591130849153,-0.02722713633111154,0.2241002759560719
1403637138738319104,49.953937,614.9695146658506,6.03108975,0.0980665,-1.2340034583333332,0.023736477827122883,-0.12356931104119852,0.10053096491487339
1403637138788318976,50.110102,454.1745056184581,6.6603497916666665,0.032688833333333334,-1.1767979999999998,-0.0041887902047863905,-0.2408554367752175,0.2408554367752175
1403637138838319104,50.048351,294.721534536713,6.872827208333333,0.0980665,-2.4680069166666665,-0.09494591130849153,-0.31695179216217023,0.011868238913561441
1403637138888318976,49.830675,276.61156308130916,7.730909083333333,-0.11441091666666667,-3.1463002083333333,0.046076692252650306,-0.31555552876057474,0.04468042885105484
1403637138938319104,50.044537,259.52905765420434,9.398039583333333,-0.3840937916666667,-2.5252123749999997,0.182212373908208,-0.2848377339254746,0.21851522234969004
1403637138988318976,50.063133,269.1457205479722,9.471589458333332,-0.318716125,-3.4731885416666666,0.24015730507441974,-0.24504422698000386,0.2659881780039358
1403637139038319104,49.747467,282.94753446365706,10.059988458333333,-0.465815875,-4.110620791666666,0.24923301718479024,-0.18709929581379212,0.24015730507441974
1403637139088318976,60.718536,301.13766968194034,10.509459916666668,-0.3759215833333333,-3.9880376666666666,0.21642082724729686,-0.15777776438028737,0.2778564169174973
1403637139138319104,39.211989,268.28397252900356,10.427737833333332,-0.6047434166666666,-4.26589275,0.14800392056911915,-0.17732545200262387,0.1424188669627373
1403637139188318976,60.862541,265.76092787558844,11.22861425,-0.18796079166666665,-4.135137416666667,0.11868238913561441,-0.14521139376592823,0.06283185307179587
1403637139238319104,38.458347,309.8042802326967,11.539158166666667,-0.40861041666666664,-4.200515083333333,0.1319468914507713,-0.03630284844148206,0.1319468914507713
1403637139288318976,67.332745,315.6115406193218,11.416575041666665,-0.4004382083333333,-4.110620791666666,0.07120943348136866,-0.023736477827122883,-0.023038346126325153
1403637139338319104,43.890715,341.8704172102375,11.024309041666667,-0.318716125,-4.0615875416666665,0.03700098014227979,-0.013962634015954637,-0.008377580409572781
1403637139388318976,41.774988,299.1144060059882,10.117193916666666,-0.5802267916666666,-4.5519200416666665,0.15079644737231007,0.0,-0.06073745796940267
1403637139438319104,48.411131,374.3927753818616,9.872027666666666,-0.5802267916666666,-3.800076875,0.1884955592153876,0.08587019919812101,0.023736477827122883
1403637139488318976,62.119007,396.8133032537786,9.381695166666667,-0.6782932916666666,-3.7919046666666665,0.17732545200262387,0.09564404300928926,0.03839724354387525
1403637139538319104,37.890434,470.11765764032197,9.234595416666666,-0.3759215833333333,-3.702010375,0.10890854532444616,0.1466076571675237,0.11728612573401893
1403637139588318976,49.793482,482.0475840184338,9.406211791666665,-0.40861041666666664,-3.571255041666667,0.02722713633111154,0.15987215948268058,-0.032812189937493394
1403637139638319104,61.347008,476.0720564776728,9.054806833333332,-0.3105439166666667,-3.3996386666666667,0.06911503837897544,0.14032447186034408,0.016755160819145562
1403637139688318976,38.595676,468.2693516922441,8.866846041666665,-0.24516625,-3.2852277500000002,0.06702064327658225,0.10332349171806432,0.03839724354387525
1403637139738319104,65.259934,484.7018991117187,9.496106083333332,-0.0980665,-3.4977051666666665,0.03420845333908886,0.05794493116621174,0.07190756518216637
1403637139788318976,39.642334,453.8080867638202,9.087495666666666,-0.32688833333333334,-3.5794272499999997,-0.029321531433504733,0.009075712110370514,0.013264502315156905
